project_flux_id,datetime_start,datetime_end,total_CH4_flux_first_last_mgC_m2_d,total_CH4_flux_robust_5pt_mgC_m2_d,total_CH4_flux_lm_raw_mgC_m2_d,total_CH4_flux_huber_mgC_m2_d,total_CH4_flux_used_for_partition_mgC_m2_d,total_CH4_flux_method_used_for_partition,diffusive_flux_mgC_m2_d,diffusive_flux_median_raw,diffusive_flux_was_capped_to_total,r2_best_window,n_top_windows_used,top_k_requested,ebullitive_lm_raw_mgC_m2_d,deployment_duration_sec,jump_iqr_k,jump_threshold_pos_ppm_min,jump_threshold_neg_ppm_min,n_candidate_diffusive_windows,site,reservoir,FB_TR,datetime_start.y,datetime_end.y,r2_lm_total,adj_r2_lm_total,pseudo_r2_huber_total,slope_lm_total,slope_se_lm_total,slope_p_lm_total,slope_sig_lm_total
363,2024-05-15 11:41:00,2024-05-15 13:29:00,-0.480231438,-0.367626204,0.982016508,1.289330822,0.982016508,lm,0.982016508,1.299232484,TRUE,0.818330378,5,5,0,6480,1.5,0.150895397,-0.126244756,92,CGFB,CG,FB,5/15/2024 11:41,5/15/2024 13:29,0.474701501,0.470011336,0.410883466,0.000128542,1.2776973871055e-05,2.38109383188068e-17,TRUE
371,2024-05-16 12:43:00,2024-05-16 13:20:00,4.848313229,3.902189069,-0.393657629,-0.885712758,-0.393657629,lm,-16.31266857,-16.31266857,FALSE,0.984652711,5,5,0,2220,1.5,1.271470156,-1.099288638,17,DLFB,DL,FB,5/16/2024 12:43,5/16/2024 13:20,0.00041072,-0.027355649,-0.000747635,-4.99E-05,0.000410493,0.903874449,FALSE
383,2024-05-17 12:51:00,2024-05-17 13:35:00,2.95672291,2.2384224,1.782340491,1.388133025,1.782340491,lm,1.782340491,2.615774371,TRUE,0.77724659,5,5,0,2640,1.5,0.196640329,-0.165295574,20,BVTR,BV,TR,5/17/2024 12:51,5/17/2024 13:35,0.305778862,0.289249788,0.285190936,0.000223109,5.18726059081039e-05,9.91577440059858e-05,TRUE
391,2024-05-21 10:31:00,2024-05-21 11:14:00,3.104344342,2.783241868,2.424785076,2.324300469,2.424785076,lm,2.234679719,2.234679719,FALSE,0.883637652,5,5,0.190105356,2580,1.5,0.168641896,-0.116382393,47,DLTR,DL,TR,5/21/2024 10:31,5/21/2024 11:14,0.88392103,0.881157245,0.88158413,0.000293878,1.64328288851634e-05,2.97208466502138e-21,TRUE
387,2024-05-21 12:03:00,2024-05-21 12:45:00,NA,NA,NA,NA,NA,lm,NA,NA,FALSE,NA,0,5,NA,2520,1.5,NA,NA,0,DLFB,DL,FB,5/21/2024 12:03,5/21/2024 12:45,NA,NA,NA,NA,NA,NA,NA
410,2024-07-08 09:40:00,2024-07-08 10:21:00,-1.922773562,-2.162466145,-2.089049507,-2.118795329,-2.089049507,lm,-3.085323926,-3.085323926,FALSE,0.930250378,5,5,0,2460,1.5,0.052389309,-0.090878805,41,BVFB,BV,FB,7/8/2024 9:40,7/8/2024 10:21,0.945890166,0.944502734,0.945670386,-0.000268105,1.02681062677593e-05,2.59409460820981e-26,TRUE
413,2024-07-08 12:33:00,2024-07-08 13:30:00,-0.21326798,-0.550955723,-0.60494927,-0.624950145,-0.60494927,lm,-0.541589631,-0.541589631,FALSE,0.910785803,5,5,0,3420,1.5,0.033461547,-0.040793483,28,BVTR,BV,TR,7/8/2024 12:33,7/8/2024 13:30,0.818396558,0.815094677,0.817104866,-7.78E-05,4.94298727739172e-06,4.98356063032464e-22,TRUE
428,2024-07-15 11:58:00,2024-07-15 13:00:00,0.036101289,0.104442364,0.049421273,0.034343132,0.049421273,lm,0.035587247,0.035587247,FALSE,0.479514099,4,5,0.013834026,3720,1.5,0.006427763,-0.008784117,4,DTFB,DT,FB,7/15/2024 11:58,7/15/2024 13:00,0.09410488,0.079006628,0.075498382,6.42068784389056e-06,2.57180963433153e-06,0.015304231,TRUE
435,2024-09-16 12:21:00,2024-09-16 13:12:00,3.042136637,2.164076995,0.827728113,-0.337224619,0.827728113,lm,0.054441852,0.054441852,FALSE,0.002020696,1,5,0.773286261,3060,1.5,0.097473573,-0.101329618,1,DTFB,DT,FB,9/16/2024 12:21,9/16/2024 13:12,0.110198453,0.092039238,-0.194426687,0.000102911,4.17754681555124e-05,0.017320788,TRUE
438,2024-09-16 15:34:00,2024-09-16 16:29:00,0.078241029,0.047069329,0.047961447,0.026479032,0.047961447,lm,NA,NA,FALSE,NA,0,5,NA,3300,1.5,0.065953821,-0.093244373,0,DTFB,DT,FB,9/16/2024 15:34,9/16/2024 16:29,0.010710182,-0.007955664,0.008333525,5.94556661949816e-06,7.84907834184859e-06,0.452113536,FALSE
441,2024-09-17 12:14:00,2024-09-17 13:58:00,2.408168213,2.322109768,0.94444284,0.638351723,0.94444284,lm,0.94444284,3.901263876,TRUE,0.958987532,5,5,0,6240,1.5,0.19594659,-0.167953013,86,CGFB,CG,FB,9/17/2024 12:14,9/17/2024 13:58,0.275703302,0.268532047,0.236749456,0.000119406,1.92576972240277e-05,1.24110549164546e-08,TRUE
444,2024-09-18 09:40:00,2024-09-18 10:35:00,15.28589038,15.61772196,17.0906611,17.09454384,17.0906611,lm,8.911253851,8.911253851,FALSE,0.832320254,5,5,8.179407245,3300,1.5,0.275996342,-0.187258,55,BVFB,BV,FB,9/18/2024 9:40,9/18/2024 10:35,0.781164133,0.777035154,0.781160022,0.002137095,0.000155372,4.00255429753737e-19,TRUE
447,2024-09-18 12:45:00,2024-09-18 13:44:00,8.350426665,8.037881919,7.245927248,6.757402017,7.245927248,lm,6.587892123,6.587892123,FALSE,0.960463466,5,5,0.658035125,3540,1.5,0.383606054,-0.254460304,77,BVTR,BV,TR,9/18/2024 12:45,9/18/2024 13:44,0.9670929,0.966515583,0.960929813,0.000900444,2.20003587664885e-05,5.9138125117422e-44,TRUE
469,2024-11-12 09:39:00,2024-11-12 10:35:00,4.690203708,4.765478374,3.848850351,3.862894962,3.848850351,lm,3.848850351,5.380641633,TRUE,0.93260986,5,5,0,3360,1.5,0.161450015,-0.094980651,11,DLFB,DL,FB,11/12/2024 9:39,11/12/2024 10:35,0.808441795,0.804827489,0.80840112,0.000466079,3.11636036403974e-05,1.15623831827777e-20,TRUE
484,2024-11-14 11:25:00,2024-11-14 12:40:00,-11.75079304,-18.61071591,-28.3708536,-20.34210053,-28.3708536,lm,-17.33093126,-17.33093126,FALSE,0.602364808,5,5,0,4500,1.5,3.617101683,-4.159410617,41,CGFB,CG,FB,11/14/2024 11:25,11/14/2024 12:40,0.540050539,0.533749862,0.485486216,-0.003387633,0.000365909,6.1191423560794e-14,TRUE
