project_flux_id,datetime_start,datetime_end,total_CH4_flux_first_last_mgC_m2_d,total_CH4_flux_robust_5pt_mgC_m2_d,total_CH4_flux_lm_raw_mgC_m2_d,total_CH4_flux_huber_mgC_m2_d,total_CH4_flux_used_for_partition_mgC_m2_d,total_CH4_flux_method_used_for_partition,diffusive_flux_mgC_m2_d,diffusive_flux_median_raw,diffusive_flux_was_capped_to_total,r2_best_window,n_top_windows_used,top_k_requested,ebullitive_lm_raw_mgC_m2_d,deployment_duration_sec,jump_iqr_k,jump_threshold_pos_ppm_min,jump_threshold_neg_ppm_min,n_candidate_diffusive_windows,site,reservoir,FB_TR,datetime_start.y,datetime_end.y,r2_lm_total,adj_r2_lm_total,pseudo_r2_huber_total,slope_lm_total,slope_se_lm_total,slope_p_lm_total,slope_sig_lm_total
372,2024-05-16 12:43:00,2024-05-16 13:21:00,0.260519825,1.1255565,1.150922401,1.32851596,1.150922401,lm,1.150922401,2.987792231,TRUE,0.984310129,5,5,0,2280,1.5,0.049021749,-0.033010377,37,DLFB,DL,FB,5/16/2024 12:43,5/16/2024 13:21,0.581506493,0.570195857,0.562660745,0.000146003,2.03623295440362e-05,1.683362481045e-08,TRUE
384,2024-05-17 12:51:00,2024-05-17 13:33:00,6.069484599,17.05150674,19.23661304,3.913678019,19.23661304,lm,NA,NA,FALSE,NA,0,5,NA,2520,1.5,0.217681626,-0.130609969,0,BVTR,BV,TR,5/17/2024 12:51,5/17/2024 13:33,0.226970386,0.208116005,0.023518536,0.00236712,0.000682247,0.00123999,TRUE
392,2024-05-21 10:31:00,2024-05-21 11:10:00,-0.082226636,-0.0631364,-0.029477463,0.004745403,-0.029477463,lm,0.024265698,0.024265698,FALSE,0.979369586,5,5,0,2340,1.5,0.000951459,-0.000928146,10,DLTR,DL,TR,5/21/2024 10:31,5/21/2024 11:10,0.175535171,0.153838728,-0.159640387,-3.57E-06,1.25538564504461e-06,0.007127816,TRUE
388,2024-05-21 12:03:00,2024-05-21 12:49:00,0.189615702,0.315987125,0.332743265,0.332743265,0.332743265,lm,0.332743265,0.685135598,TRUE,0.989248595,5,5,0,2760,1.5,0.014015377,-0.009678024,21,DLFB,DL,FB,5/21/2024 12:03,5/21/2024 12:49,0.785444084,0.780676175,0.785444084,4.0311209731938e-05,3.14074144342313e-06,1.20930154612453e-16,TRUE
436,2024-09-16 12:21:00,2024-09-16 13:12:00,-12.56048865,-1.399832738,-3.591404048,-1.570521358,-3.591404048,lm,6.328481005,6.328481005,FALSE,0.694451088,5,5,0,3060,1.5,0.570153869,-0.62549903,9,DTFB,DT,FB,9/16/2024 12:21,9/16/2024 13:12,0.148593453,0.130855816,0.065772827,-0.000449259,0.000155219,0.005700526,TRUE
439,2024-09-16 15:33:00,2024-09-16 16:31:00,-3.096566818,-3.23626372,-3.08667209,-3.005712866,-3.08667209,lm,-11.84950101,-11.84950101,FALSE,0.484725008,5,5,0,3480,1.5,1.479761728,-1.504854754,22,DTFB,DT,FB,9/16/2024 15:33,9/16/2024 16:31,0.281800279,0.269200284,0.260550176,-0.00038475,8.13565780892324e-05,1.52404352623335e-05,TRUE
442,2024-09-17 12:14:00,2024-09-17 13:58:00,-11.57055682,-4.081542911,2.295287573,3.659349732,2.295287573,lm,2.295287573,18.99690798,TRUE,0.776774027,5,5,0,6240,1.5,1.418131002,-1.526024268,19,CGFB,CG,FB,9/17/2024 12:14,9/17/2024 13:58,0.078869989,0.069926979,0.038712576,0.000290205,9.77216636132005e-05,0.003708759,TRUE
445,2024-09-18 09:40:00,2024-09-18 10:36:00,-3.104038158,3.389495423,5.981626521,6.299411963,5.981626521,lm,5.981626521,14.28871853,TRUE,0.534671927,3,5,0,3360,1.5,1.369941964,-1.365182445,3,BVFB,BV,FB,9/18/2024 9:40,9/18/2024 10:36,0.303139562,0.290469372,0.30227552,0.00075193,0.000153726,9.10754724707239e-06,TRUE
448,2024-09-18 12:45:00,2024-09-18 13:35:00,-5.478804063,-4.138191398,-1.625456581,-0.994453938,-1.625456581,lm,-8.98628376,-8.98628376,FALSE,0.589790281,5,5,0,3000,1.5,1.450137379,-1.602873716,27,BVTR,BV,TR,9/18/2024 12:45,9/18/2024 13:35,0.06350825,0.044396174,0.033620515,-0.000203041,0.000111384,0.074423715,FALSE
460,2024-11-11 08:57:00,2024-11-11 10:00:00,-0.268516588,0.745026262,-5.42387021,-5.239717829,-5.42387021,lm,47.67372092,47.67372092,FALSE,0.881270016,5,5,0,3780,1.5,2.850141291,-2.552738145,28,BVFB,BV,FB,11/11/2024 8:57,11/11/2024 10:00,0.600025644,0.593574445,0.165044718,-0.00064855,0.000185127,0.000858926,TRUE
465,2024-11-11 12:16:00,2024-11-11 13:20:00,-18.619611,-21.20834879,-27.91528727,-27.32042738,-27.91528727,lm,-1.671284379,-1.671284379,FALSE,0.750804343,5,5,0.013142556,3840,1.5,0.154474412,-0.167671784,53,BVTR,BV,TR,11/11/2024 12:16,11/11/2024 13:20,0.897978824,0.896359441,0.580532268,-0.003345463,0.000357923,1.63276101734793e-13,TRUE
470,2024-11-12 09:40:00,2024-11-12 10:42:00,11.47116526,12.37272412,9.265350056,9.253169696,9.265350056,lm,9.265350056,73.50544951,TRUE,0.990187704,5,5,0,3720,1.5,1.448380724,-1.16138073,27,DLFB,DL,FB,11/12/2024 9:40,11/12/2024 10:42,0.124726392,0.110377644,0.168638588,0.001126801,0.000320307,0.000828126,TRUE
475,2024-11-12 12:20:00,2024-11-12 13:22:00,8.938341566,8.36419048,5.698539924,3.937161002,5.698539924,lm,2.474345072,2.474345072,FALSE,0.601336073,5,5,2.80404357,3720,1.5,0.313504033,-0.18810242,51,DLTR,DL,TR,11/12/2024 12:20,11/12/2024 13:22,0.488643406,0.480260511,0.468851517,0.000691499,8.14121468783137e-05,6.24559395658166e-12,TRUE
480,2024-11-13 11:48:00,2024-11-13 13:26:00,2.779620115,2.649906265,1.362414305,1.142905836,1.362414305,lm,1.362414305,6.64530243,TRUE,0.957342806,5,5,1.73593981,5880,1.5,0.302798754,-0.274493355,72,DTFB,DT,FB,11/13/2024 11:48,11/13/2024 13:26,0.104491798,0.095259755,0.108076379,0.000163634,4.67767858284563e-05,0.00070877,TRUE
485,2024-11-14 11:25:00,2024-11-14 12:42:00,1.191545923,2.220700523,1.517574997,1.714770132,1.517574997,lm,1.517574997,7.379956065,TRUE,0.920349881,5,5,0,4620,1.5,0.428246782,-0.395946712,27,CGFB,CG,FB,11/14/2024 11:25,11/14/2024 12:42,0.343791451,0.335157128,0.064791615,0.000181867,5.74273308309296e-05,0.002218396,TRUE
