Date.Time,stage.ht.bv,Barometric_pressure_mm_hg,bar_press_ft_h2o,total_pressure_ft_h2o.bv,total_pressure_m_h2o.bv,del.tot.pressure.ft.hr.bv,moving.minima,hours.since.lower.pressure,days.since.lower.pressure,moving.minima.y.n,moving.minima.48hrs.prior.y.n,more.than.one.day.since.lower.pressure.y.n,more.than.one.day.since.lower.pressure.event.last.2.days.y.n
2023-07-17 16:00:00,75.8,762,33.98775023,109.7877502,33.46330627,-0.1,NA,3,0.125,N,Y,N,N
2023-07-17 17:00:00,75.4,762,33.98775023,109.3877502,33.34138627,-0.4,NA,4,0.166666667,N,N,N,N
2023-07-17 18:00:00,75.4,762,33.98775023,109.3877502,33.34138627,0,NA,NA,NA,N,N,N,N
2023-07-17 19:00:00,75.4,762,33.98775023,109.3877502,33.34138627,0,NA,NA,NA,N,N,N,N
2023-07-17 20:00:00,75.4,762,33.98775023,109.3877502,33.34138627,0,NA,NA,NA,N,N,N,N
2023-07-17 21:00:00,75.7,762,33.98775023,109.6877502,33.43282627,0.3,NA,NA,NA,N,N,N,N
2023-07-17 22:00:00,75.8,762,33.98775023,109.7877502,33.46330627,0.1,NA,NA,NA,N,N,N,N
2023-07-17 23:00:00,75.8,762,33.98775023,109.7877502,33.46330627,0,NA,NA,NA,N,N,N,N
2023-07-18 00:00:00,75.6,762,33.98775023,109.5877502,33.40234627,-0.2,NA,2,0.083333333,N,N,N,N
2023-07-18 01:00:00,75.5,762,33.98775023,109.4877502,33.37186627,-0.1,NA,3,0.125,N,N,N,N
2023-07-18 02:00:00,75.6,762,33.98775023,109.5877502,33.40234627,0.1,NA,NA,NA,N,N,N,N
2023-07-18 03:00:00,75.4,762,33.98775023,109.3877502,33.34138627,-0.2,NA,2,0.083333333,N,N,N,N
2023-07-18 04:00:00,75.3,762,33.98775023,109.2877502,33.31090627,-0.1,33.31090627,3,0.125,Y,Y,N,N
2023-07-18 05:00:00,75.2,763,34.03235357,109.2323536,33.29402137,-0.055396653,33.29402137,4,0.166666667,Y,Y,N,N
2023-07-18 06:00:00,75.1,763,34.03235357,109.1323536,33.26354137,-0.1,33.26354137,5,0.208333333,Y,Y,N,N
2023-07-18 07:00:00,75.1,763,34.03235357,109.1323536,33.26354137,0,NA,NA,NA,N,Y,N,N
2023-07-18 08:00:00,75.1,763,34.03235357,109.1323536,33.26354137,0,NA,NA,NA,N,Y,N,N
2023-07-18 09:00:00,75.2,762,33.98775023,109.1877502,33.28042627,0.055396653,NA,NA,NA,N,Y,N,N
2023-07-18 10:00:00,75.2,762,33.98775023,109.1877502,33.28042627,0,NA,NA,NA,N,Y,N,N
2023-07-18 11:00:00,75.3,761,33.94314688,109.2431469,33.29731117,0.055396653,NA,NA,NA,N,Y,N,N
2023-07-18 12:00:00,75.3,761,33.94314688,109.2431469,33.29731117,0,NA,NA,NA,N,Y,N,N
2023-07-18 13:00:00,75.4,760,33.89854353,109.2985435,33.31419607,0.055396653,NA,NA,NA,N,Y,N,N
2023-07-18 14:00:00,75.3,760,33.89854353,109.1985435,33.28371607,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-18 15:00:00,75.3,759,33.85394019,109.1539402,33.27012097,-0.044603347,NA,3,0.125,N,Y,N,N
2023-07-18 16:00:00,75.3,759,33.85394019,109.1539402,33.27012097,0,NA,NA,NA,N,Y,N,N
2023-07-18 17:00:00,74.9,759,33.85394019,108.7539402,33.14820097,-0.4,33.14820097,2,0.083333333,Y,Y,N,N
2023-07-18 18:00:00,75,758,33.80933684,108.8093368,33.16508587,0.055396653,NA,NA,NA,N,Y,N,N
2023-07-18 19:00:00,75.2,758,33.80933684,109.0093368,33.22604587,0.2,NA,NA,NA,N,Y,N,N
2023-07-18 20:00:00,75.2,759,33.85394019,109.0539402,33.23964097,0.044603347,NA,NA,NA,N,Y,N,N
2023-07-18 21:00:00,75.4,759,33.85394019,109.2539402,33.30060097,0.2,NA,NA,NA,N,Y,N,N
2023-07-18 22:00:00,75.8,760,33.89854353,109.6985435,33.43611607,0.444603347,NA,NA,NA,N,Y,N,N
2023-07-18 23:00:00,75.9,760,33.89854353,109.7985435,33.46659607,0.1,NA,NA,NA,N,Y,N,N
2023-07-19 00:00:00,75.7,760,33.89854353,109.5985435,33.40563607,-0.2,NA,2,0.083333333,N,Y,N,N
2023-07-19 01:00:00,75.6,760,33.89854353,109.4985435,33.37515607,-0.1,NA,3,0.125,N,Y,N,N
2023-07-19 02:00:00,75.5,761,33.94314688,109.4431469,33.35827117,-0.055396653,NA,4,0.166666667,N,Y,N,N
2023-07-19 03:00:00,75.5,761,33.94314688,109.4431469,33.35827117,0,NA,NA,NA,N,Y,N,N
2023-07-19 04:00:00,75.5,761,33.94314688,109.4431469,33.35827117,0,NA,NA,NA,N,Y,N,N
2023-07-19 05:00:00,75.4,761,33.94314688,109.3431469,33.32779117,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-19 06:00:00,75.4,761,33.94314688,109.3431469,33.32779117,0,NA,NA,NA,N,Y,N,N
2023-07-19 07:00:00,75.4,761,33.94314688,109.3431469,33.32779117,0,NA,NA,NA,N,Y,N,N
2023-07-19 08:00:00,75.3,761,33.94314688,109.2431469,33.29731117,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-19 09:00:00,75.2,761,33.94314688,109.1431469,33.26683117,-0.1,NA,3,0.125,N,Y,N,N
2023-07-19 10:00:00,75.2,760,33.89854353,109.0985435,33.25323607,-0.044603347,NA,4,0.166666667,N,Y,N,N
2023-07-19 11:00:00,75.2,760,33.89854353,109.0985435,33.25323607,0,NA,NA,NA,N,Y,N,N
2023-07-19 12:00:00,75.2,759,33.85394019,109.0539402,33.23964097,-0.044603347,NA,2,0.083333333,N,Y,N,N
2023-07-19 13:00:00,75.3,759,33.85394019,109.1539402,33.27012097,0.1,NA,NA,NA,N,Y,N,N
2023-07-19 14:00:00,74.9,758,33.80933684,108.7093368,33.13460587,-0.444603347,33.13460587,2,0.083333333,Y,Y,N,N
2023-07-19 15:00:00,74.7,758,33.80933684,108.5093368,33.07364587,-0.2,33.07364587,3,0.125,Y,Y,N,N
2023-07-19 16:00:00,74.4,758,33.80933684,108.2093368,32.98220587,-0.3,32.98220587,4,0.166666667,Y,Y,N,N
2023-07-19 17:00:00,74.4,757,33.76473349,108.1647335,32.96861077,-0.044603347,32.96861077,5,0.208333333,Y,Y,N,N
2023-07-19 18:00:00,74.7,757,33.76473349,108.4647335,33.06005077,0.3,NA,NA,NA,N,Y,N,N
2023-07-19 19:00:00,74.6,757,33.76473349,108.3647335,33.02957077,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-19 20:00:00,74.8,758,33.80933684,108.6093368,33.10412587,0.244603347,NA,NA,NA,N,Y,N,N
2023-07-19 21:00:00,75.1,759,33.85394019,108.9539402,33.20916097,0.344603347,NA,NA,NA,N,Y,N,N
2023-07-19 22:00:00,75.3,759,33.85394019,109.1539402,33.27012097,0.2,NA,NA,NA,N,Y,N,N
2023-07-19 23:00:00,75.1,760,33.89854353,108.9985435,33.22275607,-0.155396653,NA,2,0.083333333,N,Y,N,N
2023-07-20 00:00:00,75,760,33.89854353,108.8985435,33.19227607,-0.1,NA,3,0.125,N,Y,N,N
2023-07-20 01:00:00,75,760,33.89854353,108.8985435,33.19227607,0,NA,NA,NA,N,Y,N,N
2023-07-20 02:00:00,75,761,33.94314688,108.9431469,33.20587117,0.044603347,NA,NA,NA,N,Y,N,N
2023-07-20 03:00:00,75,761,33.94314688,108.9431469,33.20587117,0,NA,NA,NA,N,Y,N,N
2023-07-20 04:00:00,74.9,761,33.94314688,108.8431469,33.17539117,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-20 05:00:00,74.8,762,33.98775023,108.7877502,33.15850627,-0.055396653,NA,3,0.125,N,Y,N,N
2023-07-20 06:00:00,74.6,762,33.98775023,108.5877502,33.09754627,-0.2,NA,4,0.166666667,N,Y,N,N
2023-07-20 07:00:00,74.6,762,33.98775023,108.5877502,33.09754627,0,NA,NA,NA,N,Y,N,N
2023-07-20 08:00:00,74.7,762,33.98775023,108.6877502,33.12802627,0.1,NA,NA,NA,N,Y,N,N
2023-07-20 09:00:00,74.7,762,33.98775023,108.6877502,33.12802627,0,NA,NA,NA,N,Y,N,N
2023-07-20 10:00:00,74.7,762,33.98775023,108.6877502,33.12802627,0,NA,NA,NA,N,Y,N,N
2023-07-20 11:00:00,74.7,761,33.94314688,108.6431469,33.11443117,-0.044603347,NA,2,0.083333333,N,Y,N,N
2023-07-20 12:00:00,74.7,761,33.94314688,108.6431469,33.11443117,0,NA,NA,NA,N,Y,N,N
2023-07-20 13:00:00,74.7,761,33.94314688,108.6431469,33.11443117,0,NA,NA,NA,N,Y,N,N
2023-07-20 14:00:00,74.7,761,33.94314688,108.6431469,33.11443117,0,NA,NA,NA,N,Y,N,N
2023-07-20 15:00:00,74.6,761,33.94314688,108.5431469,33.08395117,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-20 16:00:00,74.6,760,33.89854353,108.4985435,33.07035607,-0.044603347,NA,3,0.125,N,Y,N,N
2023-07-20 17:00:00,74.4,760,33.89854353,108.2985435,33.00939607,-0.2,NA,4,0.166666667,N,Y,N,N
2023-07-20 18:00:00,74.5,760,33.89854353,108.3985435,33.03987607,0.1,NA,NA,NA,N,Y,N,N
2023-07-20 19:00:00,74.8,760,33.89854353,108.6985435,33.13131607,0.3,NA,NA,NA,N,Y,N,N
2023-07-20 20:00:00,74.9,760,33.89854353,108.7985435,33.16179607,0.1,NA,NA,NA,N,Y,N,N
2023-07-20 21:00:00,74.8,761,33.94314688,108.7431469,33.14491117,-0.055396653,NA,2,0.083333333,N,Y,N,N
2023-07-20 22:00:00,75,761,33.94314688,108.9431469,33.20587117,0.2,NA,NA,NA,N,Y,N,N
2023-07-20 23:00:00,75.2,761,33.94314688,109.1431469,33.26683117,0.2,NA,NA,NA,N,Y,N,N
2023-07-21 00:00:00,75.2,761,33.94314688,109.1431469,33.26683117,0,NA,NA,NA,N,Y,N,N
2023-07-21 01:00:00,75,762,33.98775023,108.9877502,33.21946627,-0.155396653,NA,2,0.083333333,N,Y,N,N
2023-07-21 02:00:00,74.8,762,33.98775023,108.7877502,33.15850627,-0.2,NA,3,0.125,N,Y,N,N
2023-07-21 03:00:00,74.7,762,33.98775023,108.6877502,33.12802627,-0.1,NA,4,0.166666667,N,Y,N,N
2023-07-21 04:00:00,74.7,762,33.98775023,108.6877502,33.12802627,0,NA,NA,NA,N,Y,N,N
2023-07-21 05:00:00,74.5,762,33.98775023,108.4877502,33.06706627,-0.2,NA,2,0.083333333,N,Y,N,N
2023-07-21 06:00:00,74.4,763,34.03235357,108.4323536,33.05018137,-0.055396653,NA,3,0.125,N,Y,N,N
2023-07-21 07:00:00,74.3,763,34.03235357,108.3323536,33.01970137,-0.1,NA,4,0.166666667,N,Y,N,N
2023-07-21 08:00:00,74.2,763,34.03235357,108.2323536,32.98922137,-0.1,32.98922137,5,0.208333333,Y,Y,N,N
2023-07-21 09:00:00,74.1,762,33.98775023,108.0877502,32.94514627,-0.144603347,32.94514627,6,0.25,Y,Y,N,N
2023-07-21 10:00:00,74,762,33.98775023,107.9877502,32.91466627,-0.1,32.91466627,7,0.291666667,Y,Y,N,N
2023-07-21 11:00:00,74,761,33.94314688,107.9431469,32.90107117,-0.044603347,32.90107117,8,0.333333333,Y,Y,N,N
2023-07-21 12:00:00,73.9,761,33.94314688,107.8431469,32.87059117,-0.1,32.87059117,9,0.375,Y,Y,N,N
2023-07-21 13:00:00,73.9,761,33.94314688,107.8431469,32.87059117,0,NA,NA,NA,N,Y,N,N
2023-07-21 14:00:00,73.8,760,33.89854353,107.6985435,32.82651607,-0.144603347,32.82651607,2,0.083333333,Y,Y,N,N
2023-07-21 15:00:00,73.8,760,33.89854353,107.6985435,32.82651607,0,NA,NA,NA,N,Y,N,N
2023-07-21 16:00:00,73.8,760,33.89854353,107.6985435,32.82651607,0,NA,NA,NA,N,Y,N,N
2023-07-21 17:00:00,74.1,759,33.85394019,107.9539402,32.90436097,0.255396653,NA,NA,NA,N,Y,N,N
2023-07-21 18:00:00,74.4,759,33.85394019,108.2539402,32.99580097,0.3,NA,NA,NA,N,Y,N,N
2023-07-21 19:00:00,74.6,759,33.85394019,108.4539402,33.05676097,0.2,NA,NA,NA,N,Y,N,N
2023-07-21 20:00:00,74.8,759,33.85394019,108.6539402,33.11772097,0.2,NA,NA,NA,N,Y,N,N
2023-07-21 21:00:00,74.8,760,33.89854353,108.6985435,33.13131607,0.044603347,NA,NA,NA,N,Y,N,N
2023-07-21 22:00:00,75,760,33.89854353,108.8985435,33.19227607,0.2,NA,NA,NA,N,Y,N,N
2023-07-21 23:00:00,75,760,33.89854353,108.8985435,33.19227607,0,NA,NA,NA,N,Y,N,N
2023-07-22 00:00:00,74.8,760,33.89854353,108.6985435,33.13131607,-0.2,NA,2,0.083333333,N,Y,N,N
2023-07-22 01:00:00,74.7,760,33.89854353,108.5985435,33.10083607,-0.1,NA,3,0.125,N,Y,N,N
2023-07-22 02:00:00,74.9,761,33.94314688,108.8431469,33.17539117,0.244603347,NA,NA,NA,N,Y,N,N
2023-07-22 03:00:00,74.8,761,33.94314688,108.7431469,33.14491117,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-22 04:00:00,74.7,761,33.94314688,108.6431469,33.11443117,-0.1,NA,3,0.125,N,Y,N,N
2023-07-22 05:00:00,74.6,761,33.94314688,108.5431469,33.08395117,-0.1,NA,4,0.166666667,N,Y,N,N
2023-07-22 06:00:00,74.6,762,33.98775023,108.5877502,33.09754627,0.044603347,NA,NA,NA,N,Y,N,N
2023-07-22 07:00:00,74.7,762,33.98775023,108.6877502,33.12802627,0.1,NA,NA,NA,N,Y,N,N
2023-07-22 08:00:00,74.4,761,33.94314688,108.3431469,33.02299117,-0.344603347,NA,2,0.083333333,N,Y,N,N
2023-07-22 09:00:00,74.4,761,33.94314688,108.3431469,33.02299117,0,NA,NA,NA,N,Y,N,N
2023-07-22 10:00:00,74.1,761,33.94314688,108.0431469,32.93155117,-0.3,NA,2,0.083333333,N,Y,N,N
2023-07-22 11:00:00,74.2,761,33.94314688,108.1431469,32.96203117,0.1,NA,NA,NA,N,Y,N,N
2023-07-22 12:00:00,74.1,760,33.89854353,107.9985435,32.91795607,-0.144603347,NA,2,0.083333333,N,Y,N,N
2023-07-22 13:00:00,74,760,33.89854353,107.8985435,32.88747607,-0.1,NA,3,0.125,N,Y,N,N
2023-07-22 14:00:00,74,759,33.85394019,107.8539402,32.87388097,-0.044603347,NA,4,0.166666667,N,Y,N,N
2023-07-22 15:00:00,74,759,33.85394019,107.8539402,32.87388097,0,NA,NA,NA,N,Y,N,N
2023-07-22 16:00:00,73.9,758,33.80933684,107.7093368,32.82980587,-0.144603347,NA,2,0.083333333,N,Y,N,N
2023-07-22 17:00:00,74.1,758,33.80933684,107.9093368,32.89076587,0.2,NA,NA,NA,N,Y,N,N
2023-07-22 18:00:00,74.6,758,33.80933684,108.4093368,33.04316587,0.5,NA,NA,NA,N,Y,N,N
2023-07-22 19:00:00,74.8,758,33.80933684,108.6093368,33.10412587,0.2,NA,NA,NA,N,Y,N,N
2023-07-22 20:00:00,75.1,758,33.80933684,108.9093368,33.19556587,0.3,NA,NA,NA,N,Y,N,N
2023-07-22 21:00:00,75.4,758,33.80933684,109.2093368,33.28700587,0.3,NA,NA,NA,N,Y,N,N
2023-07-22 22:00:00,75.7,758,33.80933684,109.5093368,33.37844587,0.3,NA,NA,NA,N,Y,N,N
2023-07-22 23:00:00,75.8,758,33.80933684,109.6093368,33.40892587,0.1,NA,NA,NA,N,Y,N,N
2023-07-23 00:00:00,75.5,758,33.80933684,109.3093368,33.31748587,-0.3,NA,2,0.083333333,N,Y,N,N
2023-07-23 01:00:00,75.4,758,33.80933684,109.2093368,33.28700587,-0.1,NA,3,0.125,N,Y,N,N
2023-07-23 02:00:00,75.5,758,33.80933684,109.3093368,33.31748587,0.1,NA,NA,NA,N,Y,N,N
2023-07-23 03:00:00,75.5,758,33.80933684,109.3093368,33.31748587,0,NA,NA,NA,N,Y,N,N
2023-07-23 04:00:00,75.4,759,33.85394019,109.2539402,33.30060097,-0.055396653,NA,2,0.083333333,N,Y,N,N
2023-07-23 05:00:00,75.4,759,33.85394019,109.2539402,33.30060097,0,NA,NA,NA,N,Y,N,N
2023-07-23 06:00:00,75.4,759,33.85394019,109.2539402,33.30060097,0,NA,NA,NA,N,Y,N,N
2023-07-23 07:00:00,75.3,759,33.85394019,109.1539402,33.27012097,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-23 08:00:00,75.2,759,33.85394019,109.0539402,33.23964097,-0.1,NA,3,0.125,N,Y,N,N
2023-07-23 09:00:00,75.1,759,33.85394019,108.9539402,33.20916097,-0.1,NA,4,0.166666667,N,Y,N,N
2023-07-23 10:00:00,75.1,758,33.80933684,108.9093368,33.19556587,-0.044603347,NA,5,0.208333333,N,Y,N,N
2023-07-23 11:00:00,75,758,33.80933684,108.8093368,33.16508587,-0.1,NA,6,0.25,N,Y,N,N
2023-07-23 12:00:00,75,758,33.80933684,108.8093368,33.16508587,0,NA,NA,NA,N,Y,N,N
2023-07-23 13:00:00,74.9,757,33.76473349,108.6647335,33.12101077,-0.144603347,NA,2,0.083333333,N,Y,N,N
2023-07-23 14:00:00,74.9,757,33.76473349,108.6647335,33.12101077,0,NA,NA,NA,N,N,N,N
2023-07-23 15:00:00,75.1,756,33.72013015,108.8201301,33.16837567,0.155396653,NA,NA,NA,N,N,N,N
2023-07-23 16:00:00,75.1,756,33.72013015,108.8201301,33.16837567,0,NA,NA,NA,N,N,N,N
2023-07-23 17:00:00,75.1,756,33.72013015,108.8201301,33.16837567,0,NA,NA,NA,N,N,N,N
2023-07-23 18:00:00,75.3,756,33.72013015,109.0201301,33.22933567,0.2,NA,NA,NA,N,N,N,N
2023-07-23 19:00:00,75.4,756,33.72013015,109.1201301,33.25981567,0.1,NA,NA,NA,N,N,N,N
2023-07-23 20:00:00,75.4,756,33.72013015,109.1201301,33.25981567,0,NA,NA,NA,N,N,N,N
2023-07-23 21:00:00,75.5,757,33.76473349,109.2647335,33.30389077,0.144603347,NA,NA,NA,N,N,N,N
2023-07-23 22:00:00,75.5,758,33.80933684,109.3093368,33.31748587,0.044603347,NA,NA,NA,N,N,N,N
2023-07-23 23:00:00,75.5,759,33.85394019,109.3539402,33.33108097,0.044603347,NA,NA,NA,N,N,N,N
2023-07-24 00:00:00,75.2,759,33.85394019,109.0539402,33.23964097,-0.3,NA,2,0.083333333,N,N,N,N
2023-07-24 01:00:00,75.2,759,33.85394019,109.0539402,33.23964097,0,NA,NA,NA,N,N,N,N
2023-07-24 02:00:00,75.2,759,33.85394019,109.0539402,33.23964097,0,NA,NA,NA,N,N,N,N
2023-07-24 03:00:00,75.1,759,33.85394019,108.9539402,33.20916097,-0.1,NA,2,0.083333333,N,N,N,N
2023-07-24 04:00:00,75,760,33.89854353,108.8985435,33.19227607,-0.055396653,NA,3,0.125,N,N,N,N
2023-07-24 05:00:00,74.9,760,33.89854353,108.7985435,33.16179607,-0.1,NA,4,0.166666667,N,N,N,N
2023-07-24 06:00:00,74.9,760,33.89854353,108.7985435,33.16179607,0,NA,NA,NA,N,N,N,N
2023-07-24 07:00:00,74.8,761,33.94314688,108.7431469,33.14491117,-0.055396653,NA,2,0.083333333,N,N,N,N
2023-07-24 08:00:00,74.8,761,33.94314688,108.7431469,33.14491117,0,NA,NA,NA,N,N,N,N
2023-07-24 09:00:00,74.6,760,33.89854353,108.4985435,33.07035607,-0.244603347,33.07035607,2,0.083333333,Y,Y,N,N
2023-07-24 10:00:00,74.6,760,33.89854353,108.4985435,33.07035607,0,NA,NA,NA,N,Y,N,N
2023-07-24 11:00:00,74.6,761,33.94314688,108.5431469,33.08395117,0.044603347,NA,NA,NA,N,Y,N,N
2023-07-24 12:00:00,74.5,761,33.94314688,108.4431469,33.05347117,-0.1,33.05347117,2,0.083333333,Y,Y,N,N
2023-07-24 13:00:00,74.4,761,33.94314688,108.3431469,33.02299117,-0.1,33.02299117,3,0.125,Y,Y,N,N
2023-07-24 14:00:00,74.4,761,33.94314688,108.3431469,33.02299117,0,NA,NA,NA,N,Y,N,N
2023-07-24 15:00:00,74.4,761,33.94314688,108.3431469,33.02299117,0,NA,NA,NA,N,Y,N,N
2023-07-24 16:00:00,74.4,761,33.94314688,108.3431469,33.02299117,0,NA,NA,NA,N,Y,N,N
2023-07-24 17:00:00,74.3,760,33.89854353,108.1985435,32.97891607,-0.144603347,32.97891607,2,0.083333333,Y,Y,N,N
2023-07-24 18:00:00,74.5,761,33.94314688,108.4431469,33.05347117,0.244603347,NA,NA,NA,N,Y,N,N
2023-07-24 19:00:00,74.7,761,33.94314688,108.6431469,33.11443117,0.2,NA,NA,NA,N,Y,N,N
2023-07-24 20:00:00,74.8,761,33.94314688,108.7431469,33.14491117,0.1,NA,NA,NA,N,Y,N,N
2023-07-24 21:00:00,74.9,761,33.94314688,108.8431469,33.17539117,0.1,NA,NA,NA,N,Y,N,N
2023-07-24 22:00:00,75,762,33.98775023,108.9877502,33.21946627,0.144603347,NA,NA,NA,N,Y,N,N
2023-07-24 23:00:00,75,762,33.98775023,108.9877502,33.21946627,0,NA,NA,NA,N,Y,N,N
2023-07-25 00:00:00,74.8,762,33.98775023,108.7877502,33.15850627,-0.2,NA,2,0.083333333,N,Y,N,N
2023-07-25 01:00:00,74.7,762,33.98775023,108.6877502,33.12802627,-0.1,NA,3,0.125,N,Y,N,N
2023-07-25 02:00:00,74.8,762,33.98775023,108.7877502,33.15850627,0.1,NA,NA,NA,N,Y,N,N
2023-07-25 03:00:00,74.7,762,33.98775023,108.6877502,33.12802627,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-25 04:00:00,74.6,763,34.03235357,108.6323536,33.11114137,-0.055396653,NA,3,0.125,N,Y,N,N
2023-07-25 05:00:00,74.5,763,34.03235357,108.5323536,33.08066137,-0.1,NA,4,0.166666667,N,Y,N,N
2023-07-25 06:00:00,74.4,764,34.07695692,108.4769569,33.06377647,-0.055396653,NA,5,0.208333333,N,Y,N,N
2023-07-25 07:00:00,74.4,764,34.07695692,108.4769569,33.06377647,0,NA,NA,NA,N,Y,N,N
2023-07-25 08:00:00,74.6,764,34.07695692,108.6769569,33.12473647,0.2,NA,NA,NA,N,Y,N,N
2023-07-25 09:00:00,74.6,764,34.07695692,108.6769569,33.12473647,0,NA,NA,NA,N,Y,N,N
2023-07-25 10:00:00,74.6,764,34.07695692,108.6769569,33.12473647,0,NA,NA,NA,N,Y,N,N
2023-07-25 11:00:00,74.5,764,34.07695692,108.5769569,33.09425647,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-25 12:00:00,74.6,764,34.07695692,108.6769569,33.12473647,0.1,NA,NA,NA,N,Y,N,N
2023-07-25 13:00:00,74.7,764,34.07695692,108.7769569,33.15521647,0.1,NA,NA,NA,N,Y,N,N
2023-07-25 14:00:00,74.6,764,34.07695692,108.6769569,33.12473647,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-25 15:00:00,74.6,763,34.03235357,108.6323536,33.11114137,-0.044603347,NA,3,0.125,N,Y,N,N
2023-07-25 16:00:00,74.7,763,34.03235357,108.7323536,33.14162137,0.1,NA,NA,NA,N,Y,N,N
2023-07-25 17:00:00,75,763,34.03235357,109.0323536,33.23306137,0.3,NA,NA,NA,N,Y,N,N
2023-07-25 18:00:00,75.2,762,33.98775023,109.1877502,33.28042627,0.155396653,NA,NA,NA,N,Y,N,N
2023-07-25 19:00:00,75.3,763,34.03235357,109.3323536,33.32450137,0.144603347,NA,NA,NA,N,Y,N,N
2023-07-25 20:00:00,75.5,763,34.03235357,109.5323536,33.38546137,0.2,NA,NA,NA,N,Y,N,N
2023-07-25 21:00:00,75.6,763,34.03235357,109.6323536,33.41594137,0.1,NA,NA,NA,N,Y,N,N
2023-07-25 22:00:00,75.8,763,34.03235357,109.8323536,33.47690137,0.2,NA,NA,NA,N,Y,N,N
2023-07-25 23:00:00,75.8,763,34.03235357,109.8323536,33.47690137,0,NA,NA,NA,N,Y,N,N
2023-07-26 00:00:00,76,763,34.03235357,110.0323536,33.53786137,0.2,NA,NA,NA,N,Y,N,N
2023-07-26 01:00:00,75.9,763,34.03235357,109.9323536,33.50738137,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-26 02:00:00,75.9,763,34.03235357,109.9323536,33.50738137,0,NA,NA,NA,N,Y,N,N
2023-07-26 03:00:00,75.7,763,34.03235357,109.7323536,33.44642137,-0.2,NA,2,0.083333333,N,Y,N,N
2023-07-26 04:00:00,75.8,763,34.03235357,109.8323536,33.47690137,0.1,NA,NA,NA,N,Y,N,N
2023-07-26 05:00:00,75.7,763,34.03235357,109.7323536,33.44642137,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-26 06:00:00,75.6,763,34.03235357,109.6323536,33.41594137,-0.1,NA,3,0.125,N,Y,N,N
2023-07-26 07:00:00,75.5,763,34.03235357,109.5323536,33.38546137,-0.1,NA,4,0.166666667,N,Y,N,N
2023-07-26 08:00:00,75.5,763,34.03235357,109.5323536,33.38546137,0,NA,NA,NA,N,Y,N,N
2023-07-26 09:00:00,75.4,763,34.03235357,109.4323536,33.35498137,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-26 10:00:00,75.4,762,33.98775023,109.3877502,33.34138627,-0.044603347,NA,3,0.125,N,Y,N,N
2023-07-26 11:00:00,75.2,762,33.98775023,109.1877502,33.28042627,-0.2,NA,4,0.166666667,N,Y,N,N
2023-07-26 12:00:00,75.2,761,33.94314688,109.1431469,33.26683117,-0.044603347,NA,5,0.208333333,N,Y,N,N
2023-07-26 13:00:00,74.9,761,33.94314688,108.8431469,33.17539117,-0.3,NA,6,0.25,N,Y,N,N
2023-07-26 14:00:00,74.9,760,33.89854353,108.7985435,33.16179607,-0.044603347,NA,7,0.291666667,N,Y,N,N
2023-07-26 15:00:00,74.7,760,33.89854353,108.5985435,33.10083607,-0.2,33.10083607,8,0.333333333,Y,Y,N,N
2023-07-26 16:00:00,74.7,759,33.85394019,108.5539402,33.08724097,-0.044603347,33.08724097,9,0.375,Y,Y,N,N
2023-07-26 17:00:00,74.9,759,33.85394019,108.7539402,33.14820097,0.2,NA,NA,NA,N,Y,N,N
2023-07-26 18:00:00,74.9,759,33.85394019,108.7539402,33.14820097,0,NA,NA,NA,N,Y,N,N
2023-07-26 19:00:00,75.1,759,33.85394019,108.9539402,33.20916097,0.2,NA,NA,NA,N,Y,N,N
2023-07-26 20:00:00,75.4,759,33.85394019,109.2539402,33.30060097,0.3,NA,NA,NA,N,Y,N,N
2023-07-26 21:00:00,75.6,759,33.85394019,109.4539402,33.36156097,0.2,NA,NA,NA,N,Y,N,N
2023-07-26 22:00:00,75.9,759,33.85394019,109.7539402,33.45300097,0.3,NA,NA,NA,N,Y,N,N
2023-07-26 23:00:00,75.8,759,33.85394019,109.6539402,33.42252097,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-27 00:00:00,75.7,759,33.85394019,109.5539402,33.39204097,-0.1,NA,3,0.125,N,Y,N,N
2023-07-27 01:00:00,75.6,760,33.89854353,109.4985435,33.37515607,-0.055396653,NA,4,0.166666667,N,Y,N,N
2023-07-27 02:00:00,75.6,760,33.89854353,109.4985435,33.37515607,0,NA,NA,NA,N,Y,N,N
2023-07-27 03:00:00,75.5,760,33.89854353,109.3985435,33.34467607,-0.1,NA,2,0.083333333,N,Y,N,N
2023-07-27 04:00:00,75.5,760,33.89854353,109.3985435,33.34467607,0,NA,NA,NA,N,Y,N,N
