Date.Time,stage.ht.dl,agency,station_id,timezone,Pres_Air_Inst_1Hour_USGS_mm_hg,X,bar_press_ft_h2o,total_pressure_ft_h2o.dl,total_pressure_m_h2o.dl,del.tot.pressure.ft.hr.dl,moving.minima,hours.since.lower.pressure,days.since.lower.pressure,moving.minima.y.n,moving.minima.48hrs.prior.y.n,more.than.one.day.since.lower.pressure.y.n,more.than.one.day.since.lower.pressure.event.last.2.days.y.n
2024-01-29 13:00:00,159.19,USGS,14105700,PST,764,A,34.07695692,193.2669569,58.90776847,-0.224603347,NA,3,0.125,N,N,N,N
2024-01-29 14:00:00,159.03,USGS,14105700,PST,763,A,34.03235357,193.0623536,58.84540537,-0.204603347,NA,4,0.166666667,N,N,N,N
2024-01-29 15:00:00,158.85,USGS,14105700,PST,763,A,34.03235357,192.8823536,58.79054137,-0.18,58.79054137,5,0.208333333,N,Y,N,N
2024-01-29 16:00:00,158.58,USGS,14105700,PST,763,A,34.03235357,192.6123536,58.70824537,-0.27,58.70824537,6,0.25,N,Y,N,N
2024-01-29 17:00:00,158.32,USGS,14105700,PST,763,A,34.03235357,192.3523536,58.62899737,-0.26,58.62899737,7,0.291666667,N,Y,N,N
2024-01-29 18:00:00,158.44,USGS,14105700,PST,763,A,34.03235357,192.4723536,58.66557337,0.12,NA,NA,NA,N,Y,N,N
2024-01-29 19:00:00,158.19,USGS,14105700,PST,763,A,34.03235357,192.2223536,58.58937337,-0.25,58.58937337,2,0.083333333,N,Y,N,N
2024-01-29 20:00:00,158.29,USGS,14105700,PST,763,A,34.03235357,192.3223536,58.61985337,0.1,NA,NA,NA,N,Y,N,N
2024-01-29 21:00:00,158.18,USGS,14105700,PST,763,A,34.03235357,192.2123536,58.58632537,-0.11,58.58632537,2,0.083333333,N,Y,N,N
2024-01-29 22:00:00,158.38,USGS,14105700,PST,763,A,34.03235357,192.4123536,58.64728537,0.2,NA,NA,NA,N,Y,N,N
2024-01-29 23:00:00,158.48,USGS,14105700,PST,763,A,34.03235357,192.5123536,58.67776537,0.1,NA,NA,NA,N,Y,N,N
2024-01-30 00:00:00,158.56,USGS,14105700,PST,763,A,34.03235357,192.5923536,58.70214937,0.08,NA,NA,NA,N,Y,N,N
2024-01-30 01:00:00,158.46,USGS,14105700,PST,763,A,34.03235357,192.4923536,58.67166937,-0.1,NA,2,0.083333333,N,Y,N,N
2024-01-30 02:00:00,158.82,USGS,14105700,PST,763,A,34.03235357,192.8523536,58.78139737,0.36,NA,NA,NA,N,Y,N,N
2024-01-30 03:00:00,158.66,USGS,14105700,PST,763,A,34.03235357,192.6923536,58.73262937,-0.16,NA,2,0.083333333,N,Y,N,N
2024-01-30 04:00:00,158.69,USGS,14105700,PST,763,A,34.03235357,192.7223536,58.74177337,0.03,NA,NA,NA,N,Y,N,N
2024-01-30 05:00:00,158.64,USGS,14105700,PST,763,A,34.03235357,192.6723536,58.72653337,-0.05,NA,2,0.083333333,N,Y,N,N
2024-01-30 06:00:00,158.52,USGS,14105700,PST,762,A,33.98775023,192.5077502,58.67636227,-0.164603347,NA,3,0.125,N,Y,N,N
2024-01-30 07:00:00,158.58,USGS,14105700,PST,762,A,33.98775023,192.5677502,58.69465027,0.06,NA,NA,NA,N,Y,N,N
2024-01-30 08:00:00,158.74,USGS,14105700,PST,762,A,33.98775023,192.7277502,58.74341827,0.16,NA,NA,NA,N,Y,N,N
2024-01-30 09:00:00,158.71,USGS,14105700,PST,762,A,33.98775023,192.6977502,58.73427427,-0.03,NA,2,0.083333333,N,Y,N,N
2024-01-30 10:00:00,159.02,USGS,14105700,PST,762,A,33.98775023,193.0077502,58.82876227,0.31,NA,NA,NA,N,Y,N,N
2024-01-30 11:00:00,159.11,USGS,14105700,PST,761,A,33.94314688,193.0531469,58.84259917,0.045396653,NA,NA,NA,N,Y,N,N
2024-01-30 12:00:00,159.2,USGS,14105700,PST,760,A,33.89854353,193.0985435,58.85643607,0.045396653,NA,NA,NA,N,Y,N,N
2024-01-30 13:00:00,159.34,USGS,14105700,PST,760,A,33.89854353,193.2385435,58.89910807,0.14,NA,NA,NA,N,Y,N,N
2024-01-30 14:00:00,159.51,USGS,14105700,PST,760,A,33.89854353,193.4085435,58.95092407,0.17,NA,NA,NA,N,Y,N,N
2024-01-30 15:00:00,159.45,USGS,14105700,PST,759,A,33.85394019,193.3039402,58.91904097,-0.104603347,NA,2,0.083333333,N,Y,N,N
2024-01-30 16:00:00,159.42,USGS,14105700,PST,758,A,33.80933684,193.2293368,58.89630187,-0.074603347,NA,3,0.125,N,Y,N,N
2024-01-30 17:00:00,159.2,USGS,14105700,PST,758,A,33.80933684,193.0093368,58.82924587,-0.22,NA,4,0.166666667,N,Y,N,N
2024-01-30 18:00:00,159.56,USGS,14105700,PST,758,A,33.80933684,193.3693368,58.93897387,0.36,NA,NA,NA,N,Y,N,N
2024-01-30 19:00:00,159.34,USGS,14105700,PST,757,A,33.76473349,193.1047335,58.85832277,-0.264603347,NA,2,0.083333333,N,Y,N,N
2024-01-30 20:00:00,159.41,USGS,14105700,PST,756,A,33.72013015,193.1301301,58.86606367,0.025396653,NA,NA,NA,N,Y,N,N
2024-01-30 21:00:00,159.36,USGS,14105700,PST,756,A,33.72013015,193.0801301,58.85082367,-0.05,NA,2,0.083333333,N,Y,N,N
2024-01-30 22:00:00,159.24,USGS,14105700,PST,755,A,33.6755268,192.9155268,58.80065257,-0.164603347,NA,3,0.125,N,Y,N,N
2024-01-30 23:00:00,159.15,USGS,14105700,PST,755,A,33.6755268,192.8255268,58.77322057,-0.09,NA,4,0.166666667,N,Y,N,N
2024-01-31 00:00:00,159.16,USGS,14105700,PST,755,A,33.6755268,192.8355268,58.77626857,0.01,NA,NA,NA,N,Y,N,N
2024-01-31 01:00:00,159.04,USGS,14105700,PST,754,A,33.63092345,192.6709235,58.72609747,-0.164603347,NA,2,0.083333333,N,Y,N,N
2024-01-31 02:00:00,159.22,USGS,14105700,PST,754,A,33.63092345,192.8509235,58.78096147,0.18,NA,NA,NA,N,Y,N,N
2024-01-31 03:00:00,159.22,USGS,14105700,PST,753,A,33.58632011,192.8063201,58.76736637,-0.044603347,NA,2,0.083333333,N,Y,N,N
2024-01-31 04:00:00,159.34,USGS,14105700,PST,753,A,33.58632011,192.9263201,58.80394237,0.12,NA,NA,NA,N,Y,N,N
2024-01-31 05:00:00,159.31,USGS,14105700,PST,753,A,33.58632011,192.8963201,58.79479837,-0.03,NA,2,0.083333333,N,Y,N,N
2024-01-31 06:00:00,159.14,USGS,14105700,PST,752,A,33.54171676,192.6817168,58.72938727,-0.214603347,NA,3,0.125,N,Y,N,N
2024-01-31 07:00:00,159.15,USGS,14105700,PST,752,A,33.54171676,192.6917168,58.73243527,0.01,NA,NA,NA,N,Y,N,N
2024-01-31 08:00:00,159.1,USGS,14105700,PST,752,A,33.54171676,192.6417168,58.71719527,-0.05,58.71719527,2,0.083333333,N,Y,N,N
2024-01-31 09:00:00,159.46,USGS,14105700,PST,751,A,33.49711341,192.9571134,58.81332817,0.315396653,NA,NA,NA,N,Y,N,N
2024-01-31 10:00:00,159.65,USGS,14105700,PST,751,A,33.49711341,193.1471134,58.87124017,0.19,NA,NA,NA,N,Y,N,N
2024-01-31 11:00:00,159.5,USGS,14105700,PST,751,A,33.49711341,192.9971134,58.82552017,-0.15,NA,2,0.083333333,N,Y,N,N
2024-01-31 12:00:00,159.26,USGS,14105700,PST,750,A,33.45251007,192.7125101,58.73877307,-0.284603347,NA,3,0.125,N,Y,N,N
2024-01-31 13:00:00,159.07,USGS,14105700,PST,750,A,33.45251007,192.5225101,58.68086107,-0.19,58.68086107,4,0.166666667,N,Y,N,N
2024-01-31 14:00:00,159.07,USGS,14105700,PST,749,A,33.40790672,192.4779067,58.66726597,-0.044603347,58.66726597,5,0.208333333,N,Y,N,N
2024-01-31 15:00:00,158.99,USGS,14105700,PST,749,A,33.40790672,192.3979067,58.64288197,-0.08,58.64288197,6,0.25,N,Y,N,N
2024-01-31 16:00:00,158.88,USGS,14105700,PST,748,A,33.36330337,192.2433034,58.59575887,-0.154603347,58.59575887,7,0.291666667,N,Y,N,N
2024-01-31 17:00:00,158.7,USGS,14105700,PST,748,A,33.36330337,192.0633034,58.54089487,-0.18,58.54089487,8,0.333333333,N,Y,N,N
2024-01-31 18:00:00,158.65,USGS,14105700,PST,748,A,33.36330337,192.0133034,58.52565487,-0.05,58.52565487,9,0.375,N,Y,N,N
2024-01-31 19:00:00,158.55,USGS,14105700,PST,747,A,33.31870003,191.8687,58.48157977,-0.144603347,58.48157977,10,0.416666667,N,Y,N,N
2024-01-31 20:00:00,158.5,USGS,14105700,PST,747,A,33.31870003,191.8187,58.46633977,-0.05,58.46633977,11,0.458333333,N,Y,N,N
2024-01-31 21:00:00,158.56,USGS,14105700,PST,747,A,33.31870003,191.8787,58.48462777,0.06,NA,NA,NA,N,Y,N,N
2024-01-31 22:00:00,158.41,USGS,14105700,PST,747,A,33.31870003,191.7287,58.43890777,-0.15,58.43890777,2,0.083333333,N,Y,N,N
2024-01-31 23:00:00,158.6,USGS,14105700,PST,747,A,33.31870003,191.9187,58.49681977,0.19,NA,NA,NA,N,Y,N,N
2024-02-01 00:00:00,158.66,USGS,14105700,PST,747,A,33.31870003,191.9787,58.51510777,0.06,NA,NA,NA,N,Y,N,N
2024-02-01 01:00:00,158.92,USGS,14105700,PST,747,A,33.31870003,192.2387,58.59435577,0.26,NA,NA,NA,N,Y,N,N
2024-02-01 02:00:00,159.05,USGS,14105700,PST,747,A,33.31870003,192.3687,58.63397977,0.13,NA,NA,NA,N,Y,N,N
2024-02-01 03:00:00,158.97,USGS,14105700,PST,747,A,33.31870003,192.2887,58.60959577,-0.08,NA,2,0.083333333,N,Y,N,N
2024-02-01 04:00:00,159.05,USGS,14105700,PST,747,A,33.31870003,192.3687,58.63397977,0.08,NA,NA,NA,N,Y,N,N
2024-02-01 05:00:00,158.96,USGS,14105700,PST,747,A,33.31870003,192.2787,58.60654777,-0.09,NA,2,0.083333333,N,Y,N,N
2024-02-01 06:00:00,158.83,USGS,14105700,PST,747,A,33.31870003,192.1487,58.56692377,-0.13,NA,3,0.125,N,Y,N,N
2024-02-01 07:00:00,158.73,USGS,14105700,PST,747,A,33.31870003,192.0487,58.53644377,-0.1,NA,4,0.166666667,N,Y,N,N
2024-02-01 08:00:00,158.89,USGS,14105700,PST,747,A,33.31870003,192.2087,58.58521177,0.16,NA,NA,NA,N,Y,N,N
2024-02-01 09:00:00,158.97,USGS,14105700,PST,747,A,33.31870003,192.2887,58.60959577,0.08,NA,NA,NA,N,Y,N,N
2024-02-01 10:00:00,159.03,USGS,14105700,PST,748,A,33.36330337,192.3933034,58.64147887,0.104603347,NA,NA,NA,N,Y,N,N
2024-02-01 11:00:00,159.06,USGS,14105700,PST,748,A,33.36330337,192.4233034,58.65062287,0.03,NA,NA,NA,N,Y,N,N
2024-02-01 12:00:00,159.23,USGS,14105700,PST,748,A,33.36330337,192.5933034,58.70243887,0.17,NA,NA,NA,N,Y,N,N
2024-02-01 13:00:00,159.05,USGS,14105700,PST,747,A,33.31870003,192.3687,58.63397977,-0.224603347,NA,2,0.083333333,N,Y,N,N
2024-02-01 14:00:00,159.07,USGS,14105700,PST,747,A,33.31870003,192.3887,58.64007577,0.02,NA,NA,NA,N,Y,N,N
2024-02-01 15:00:00,158.97,USGS,14105700,PST,747,A,33.31870003,192.2887,58.60959577,-0.1,NA,2,0.083333333,N,Y,N,N
2024-02-01 16:00:00,159.05,USGS,14105700,PST,747,A,33.31870003,192.3687,58.63397977,0.08,NA,NA,NA,N,Y,N,N
2024-02-01 17:00:00,158.94,USGS,14105700,PST,747,A,33.31870003,192.2587,58.60045177,-0.11,NA,2,0.083333333,N,Y,N,N
2024-02-01 18:00:00,159,USGS,14105700,PST,748,A,33.36330337,192.3633034,58.63233487,0.104603347,NA,NA,NA,N,Y,N,N
2024-02-01 19:00:00,159.04,USGS,14105700,PST,748,A,33.36330337,192.4033034,58.64452687,0.04,NA,NA,NA,N,Y,N,N
2024-02-01 20:00:00,159.1,USGS,14105700,PST,748,A,33.36330337,192.4633034,58.66281487,0.06,NA,NA,NA,N,Y,N,N
2024-02-01 21:00:00,158.9,USGS,14105700,PST,749,A,33.40790672,192.3079067,58.61544997,-0.155396653,NA,2,0.083333333,N,Y,N,N
2024-02-01 22:00:00,158.58,USGS,14105700,PST,749,A,33.40790672,191.9879067,58.51791397,-0.32,NA,3,0.125,N,Y,N,N
2024-02-01 23:00:00,158.5,USGS,14105700,PST,749,A,33.40790672,191.9079067,58.49352997,-0.08,58.49352997,4,0.166666667,N,Y,N,N
2024-02-02 00:00:00,158.43,USGS,14105700,PST,750,A,33.45251007,191.8825101,58.48578907,-0.025396653,58.48578907,5,0.208333333,N,Y,N,N
2024-02-02 01:00:00,158.54,USGS,14105700,PST,750,A,33.45251007,191.9925101,58.51931707,0.11,NA,NA,NA,N,Y,N,N
2024-02-02 02:00:00,158.6,USGS,14105700,PST,750,A,33.45251007,192.0525101,58.53760507,0.06,NA,NA,NA,N,Y,N,N
2024-02-02 03:00:00,158.68,USGS,14105700,PST,750,A,33.45251007,192.1325101,58.56198907,0.08,NA,NA,NA,N,Y,N,N
2024-02-02 04:00:00,158.72,USGS,14105700,PST,750,A,33.45251007,192.1725101,58.57418107,0.04,NA,NA,NA,N,Y,N,N
2024-02-02 05:00:00,158.81,USGS,14105700,PST,751,A,33.49711341,192.3071134,58.61520817,0.134603347,NA,NA,NA,N,Y,N,N
2024-02-02 06:00:00,158.88,USGS,14105700,PST,751,A,33.49711341,192.3771134,58.63654417,0.07,NA,NA,NA,N,Y,N,N
2024-02-02 07:00:00,158.89,USGS,14105700,PST,751,A,33.49711341,192.3871134,58.63959217,0.01,NA,NA,NA,N,Y,N,N
2024-02-02 08:00:00,159.16,USGS,14105700,PST,752,A,33.54171676,192.7017168,58.73548327,0.314603347,NA,NA,NA,N,Y,N,N
2024-02-02 09:00:00,159.11,USGS,14105700,PST,752,A,33.54171676,192.6517168,58.72024327,-0.05,NA,2,0.083333333,N,Y,N,N
2024-02-02 10:00:00,159.2,USGS,14105700,PST,753,A,33.58632011,192.7863201,58.76127037,0.134603347,NA,NA,NA,N,Y,N,N
2024-02-02 11:00:00,159.16,USGS,14105700,PST,753,A,33.58632011,192.7463201,58.74907837,-0.04,NA,2,0.083333333,N,Y,N,N
2024-02-02 12:00:00,159.18,USGS,14105700,PST,753,A,33.58632011,192.7663201,58.75517437,0.02,NA,NA,NA,N,Y,N,N
2024-02-02 13:00:00,159.06,USGS,14105700,PST,752,A,33.54171676,192.6017168,58.70500327,-0.164603347,NA,2,0.083333333,N,Y,N,N
2024-02-02 14:00:00,158.92,USGS,14105700,PST,752,A,33.54171676,192.4617168,58.66233127,-0.14,NA,3,0.125,N,Y,N,N
2024-02-02 15:00:00,158.82,USGS,14105700,PST,752,A,33.54171676,192.3617168,58.63185127,-0.1,NA,4,0.166666667,N,Y,N,N
2024-02-02 16:00:00,158.7,USGS,14105700,PST,752,A,33.54171676,192.2417168,58.59527527,-0.12,NA,5,0.208333333,N,Y,N,N
2024-02-02 17:00:00,158.56,USGS,14105700,PST,753,A,33.58632011,192.1463201,58.56619837,-0.095396653,NA,6,0.25,N,Y,N,N
2024-02-02 18:00:00,158.7,USGS,14105700,PST,753,A,33.58632011,192.2863201,58.60887037,0.14,NA,NA,NA,N,Y,N,N
2024-02-02 19:00:00,158.63,USGS,14105700,PST,754,A,33.63092345,192.2609235,58.60112947,-0.025396653,NA,2,0.083333333,N,Y,N,N
2024-02-02 20:00:00,158.65,USGS,14105700,PST,754,A,33.63092345,192.2809235,58.60722547,0.02,NA,NA,NA,N,Y,N,N
2024-02-02 21:00:00,158.6,USGS,14105700,PST,755,A,33.6755268,192.2755268,58.60558057,-0.005396653,NA,2,0.083333333,N,Y,N,N
2024-02-02 22:00:00,158.74,USGS,14105700,PST,755,A,33.6755268,192.4155268,58.64825257,0.14,NA,NA,NA,N,Y,N,N
2024-02-02 23:00:00,158.88,USGS,14105700,PST,755,A,33.6755268,192.5555268,58.69092457,0.14,NA,NA,NA,N,Y,N,N
2024-02-03 00:00:00,158.82,USGS,14105700,PST,756,A,33.72013015,192.5401301,58.68623167,-0.015396653,NA,2,0.083333333,N,Y,N,N
2024-02-03 01:00:00,158.82,USGS,14105700,PST,756,A,33.72013015,192.5401301,58.68623167,0,NA,NA,NA,N,Y,N,N
2024-02-03 02:00:00,158.66,USGS,14105700,PST,757,A,33.76473349,192.4247335,58.65105877,-0.115396653,NA,2,0.083333333,N,Y,N,N
2024-02-03 03:00:00,158.6,USGS,14105700,PST,757,A,33.76473349,192.3647335,58.63277077,-0.06,NA,3,0.125,N,Y,N,N
2024-02-03 04:00:00,158.47,USGS,14105700,PST,757,A,33.76473349,192.2347335,58.59314677,-0.13,NA,4,0.166666667,N,Y,N,N
2024-02-03 05:00:00,158.42,USGS,14105700,PST,758,A,33.80933684,192.2293368,58.59150187,-0.005396653,NA,5,0.208333333,N,Y,N,N
2024-02-03 06:00:00,158.5,USGS,14105700,PST,758,A,33.80933684,192.3093368,58.61588587,0.08,NA,NA,NA,N,Y,N,N
2024-02-03 07:00:00,158.58,USGS,14105700,PST,758,A,33.80933684,192.3893368,58.64026987,0.08,NA,NA,NA,N,Y,N,N
2024-02-03 08:00:00,158.76,USGS,14105700,PST,759,A,33.85394019,192.6139402,58.70872897,0.224603347,NA,NA,NA,N,Y,N,N
2024-02-03 09:00:00,158.73,USGS,14105700,PST,759,A,33.85394019,192.5839402,58.69958497,-0.03,NA,2,0.083333333,N,Y,N,N
2024-02-03 10:00:00,158.73,USGS,14105700,PST,759,A,33.85394019,192.5839402,58.69958497,0,NA,NA,NA,N,Y,N,N
2024-02-03 11:00:00,158.73,USGS,14105700,PST,759,A,33.85394019,192.5839402,58.69958497,0,NA,NA,NA,N,Y,N,N
2024-02-03 12:00:00,158.87,USGS,14105700,PST,759,A,33.85394019,192.7239402,58.74225697,0.14,NA,NA,NA,N,Y,N,N
2024-02-03 13:00:00,158.74,USGS,14105700,PST,759,A,33.85394019,192.5939402,58.70263297,-0.13,NA,2,0.083333333,N,Y,N,N
2024-02-03 14:00:00,158.81,USGS,14105700,PST,758,A,33.80933684,192.6193368,58.71037387,0.025396653,NA,NA,NA,N,Y,N,N
2024-02-03 15:00:00,158.78,USGS,14105700,PST,758,A,33.80933684,192.5893368,58.70122987,-0.03,NA,2,0.083333333,N,Y,N,N
2024-02-03 16:00:00,158.75,USGS,14105700,PST,758,A,33.80933684,192.5593368,58.69208587,-0.03,NA,3,0.125,N,Y,N,N
2024-02-03 17:00:00,158.77,USGS,14105700,PST,759,A,33.85394019,192.6239402,58.71177697,0.064603347,NA,NA,NA,N,Y,N,N
2024-02-03 18:00:00,158.88,USGS,14105700,PST,759,A,33.85394019,192.7339402,58.74530497,0.11,NA,NA,NA,N,Y,N,N
2024-02-03 19:00:00,158.69,USGS,14105700,PST,759,A,33.85394019,192.5439402,58.68739297,-0.19,NA,2,0.083333333,N,Y,N,N
2024-02-03 20:00:00,158.82,USGS,14105700,PST,759,A,33.85394019,192.6739402,58.72701697,0.13,NA,NA,NA,N,Y,N,N
2024-02-03 21:00:00,158.79,USGS,14105700,PST,759,A,33.85394019,192.6439402,58.71787297,-0.03,NA,2,0.083333333,N,Y,N,N
2024-02-03 22:00:00,158.83,USGS,14105700,PST,760,A,33.89854353,192.7285435,58.74366007,0.084603347,NA,NA,NA,N,Y,N,N
2024-02-03 23:00:00,158.78,USGS,14105700,PST,760,A,33.89854353,192.6785435,58.72842007,-0.05,NA,2,0.083333333,N,Y,N,N
2024-02-04 00:00:00,158.77,USGS,14105700,PST,760,A,33.89854353,192.6685435,58.72537207,-0.01,NA,3,0.125,N,N,N,N
2024-02-04 01:00:00,158.61,USGS,14105700,PST,760,A,33.89854353,192.5085435,58.67660407,-0.16,NA,4,0.166666667,N,N,N,N
2024-02-04 02:00:00,158.68,USGS,14105700,PST,760,A,33.89854353,192.5785435,58.69794007,0.07,NA,NA,NA,N,N,N,N
2024-02-04 03:00:00,158.65,USGS,14105700,PST,760,A,33.89854353,192.5485435,58.68879607,-0.03,NA,2,0.083333333,N,N,N,N
2024-02-04 04:00:00,158.74,USGS,14105700,PST,759,A,33.85394019,192.5939402,58.70263297,0.045396653,NA,NA,NA,N,N,N,N
2024-02-04 05:00:00,158.71,USGS,14105700,PST,759,A,33.85394019,192.5639402,58.69348897,-0.03,NA,2,0.083333333,N,N,N,N
2024-02-04 06:00:00,158.76,USGS,14105700,PST,759,A,33.85394019,192.6139402,58.70872897,0.05,NA,NA,NA,N,N,N,N
2024-02-04 07:00:00,158.98,USGS,14105700,PST,759,A,33.85394019,192.8339402,58.77578497,0.22,NA,NA,NA,N,N,N,N
2024-02-04 08:00:00,159.09,USGS,14105700,PST,759,A,33.85394019,192.9439402,58.80931297,0.11,NA,NA,NA,N,N,N,N
2024-02-04 09:00:00,159.19,USGS,14105700,PST,759,A,33.85394019,193.0439402,58.83979297,0.1,NA,NA,NA,N,N,N,N
2024-02-04 10:00:00,159.27,USGS,14105700,PST,759,A,33.85394019,193.1239402,58.86417697,0.08,NA,NA,NA,N,N,N,N
2024-02-04 11:00:00,159.24,USGS,14105700,PST,758,A,33.80933684,193.0493368,58.84143787,-0.074603347,NA,2,0.083333333,N,N,N,N
2024-02-04 12:00:00,159.42,USGS,14105700,PST,757,A,33.76473349,193.1847335,58.88270677,0.135396653,NA,NA,NA,N,N,N,N
2024-02-04 13:00:00,159.28,USGS,14105700,PST,755,A,33.6755268,192.9555268,58.81284457,-0.229206694,NA,2,0.083333333,N,N,N,N
2024-02-04 14:00:00,159.35,USGS,14105700,PST,754,A,33.63092345,192.9809235,58.82058547,0.025396653,NA,NA,NA,N,N,N,N
2024-02-04 15:00:00,159.28,USGS,14105700,PST,753,A,33.58632011,192.8663201,58.78565437,-0.114603347,NA,2,0.083333333,N,N,N,N
2024-02-04 16:00:00,159.29,USGS,14105700,PST,753,A,33.58632011,192.8763201,58.78870237,0.01,NA,NA,NA,N,N,N,N
2024-02-04 17:00:00,159.03,USGS,14105700,PST,752,A,33.54171676,192.5717168,58.69585927,-0.304603347,NA,2,0.083333333,N,N,N,N
2024-02-04 18:00:00,159.07,USGS,14105700,PST,752,A,33.54171676,192.6117168,58.70805127,0.04,NA,NA,NA,N,N,N,N
2024-02-04 19:00:00,159.01,USGS,14105700,PST,752,A,33.54171676,192.5517168,58.68976327,-0.06,NA,2,0.083333333,N,N,N,N
2024-02-04 20:00:00,159,USGS,14105700,PST,751,A,33.49711341,192.4971134,58.67312017,-0.054603347,58.67312017,3,0.125,N,Y,N,N
2024-02-04 21:00:00,159.05,USGS,14105700,PST,751,A,33.49711341,192.5471134,58.68836017,0.05,NA,NA,NA,N,Y,N,N
2024-02-04 22:00:00,158.89,USGS,14105700,PST,750,A,33.45251007,192.3425101,58.62599707,-0.204603347,58.62599707,2,0.083333333,N,Y,N,N
2024-02-04 23:00:00,158.91,USGS,14105700,PST,750,A,33.45251007,192.3625101,58.63209307,0.02,NA,NA,NA,N,Y,N,N
2024-02-05 00:00:00,159.05,USGS,14105700,PST,749,A,33.40790672,192.4579067,58.66116997,0.095396653,NA,NA,NA,N,Y,N,N
2024-02-05 01:00:00,159.02,USGS,14105700,PST,749,A,33.40790672,192.4279067,58.65202597,-0.03,NA,2,0.083333333,N,Y,N,N
2024-02-05 02:00:00,158.85,USGS,14105700,PST,749,A,33.40790672,192.2579067,58.60020997,-0.17,58.60020997,3,0.125,N,Y,N,N
2024-02-05 03:00:00,158.79,USGS,14105700,PST,748,A,33.36330337,192.1533034,58.56832687,-0.104603347,58.56832687,4,0.166666667,N,Y,N,N
2024-02-05 04:00:00,158.7,USGS,14105700,PST,748,A,33.36330337,192.0633034,58.54089487,-0.09,58.54089487,5,0.208333333,N,Y,N,N
2024-02-05 05:00:00,158.74,USGS,14105700,PST,748,A,33.36330337,192.1033034,58.55308687,0.04,NA,NA,NA,N,Y,N,N
2024-02-05 06:00:00,158.5,USGS,14105700,PST,748,A,33.36330337,191.8633034,58.47993487,-0.24,58.47993487,2,0.083333333,N,Y,N,N
2024-02-05 07:00:00,158.52,USGS,14105700,PST,748,A,33.36330337,191.8833034,58.48603087,0.02,NA,NA,NA,N,Y,N,N
2024-02-05 08:00:00,158.61,USGS,14105700,PST,749,A,33.40790672,192.0179067,58.52705797,0.134603347,NA,NA,NA,N,Y,N,N
2024-02-05 09:00:00,158.72,USGS,14105700,PST,749,A,33.40790672,192.1279067,58.56058597,0.11,NA,NA,NA,N,Y,N,N
2024-02-05 10:00:00,158.85,USGS,14105700,PST,749,A,33.40790672,192.2579067,58.60020997,0.13,NA,NA,NA,N,Y,N,N
2024-02-05 11:00:00,158.98,USGS,14105700,PST,750,A,33.45251007,192.4325101,58.65342907,0.174603347,NA,NA,NA,N,Y,N,N
2024-02-05 12:00:00,159.03,USGS,14105700,PST,750,A,33.45251007,192.4825101,58.66866907,0.05,NA,NA,NA,N,Y,N,N
2024-02-05 13:00:00,159.09,USGS,14105700,PST,750,A,33.45251007,192.5425101,58.68695707,0.06,NA,NA,NA,N,Y,N,N
2024-02-05 14:00:00,159.18,USGS,14105700,PST,750,A,33.45251007,192.6325101,58.71438907,0.09,NA,NA,NA,N,Y,N,N
2024-02-05 15:00:00,159.31,USGS,14105700,PST,750,A,33.45251007,192.7625101,58.75401307,0.13,NA,NA,NA,N,Y,N,N
2024-02-05 16:00:00,159.18,USGS,14105700,PST,750,A,33.45251007,192.6325101,58.71438907,-0.13,NA,2,0.083333333,N,Y,N,N
2024-02-05 17:00:00,159.18,USGS,14105700,PST,751,A,33.49711341,192.6771134,58.72798417,0.044603347,NA,NA,NA,N,Y,N,N
2024-02-05 18:00:00,159.13,USGS,14105700,PST,751,A,33.49711341,192.6271134,58.71274417,-0.05,NA,2,0.083333333,N,Y,N,N
2024-02-05 19:00:00,159.15,USGS,14105700,PST,751,A,33.49711341,192.6471134,58.71884017,0.02,NA,NA,NA,N,Y,N,N
2024-02-05 20:00:00,159.05,USGS,14105700,PST,752,A,33.54171676,192.5917168,58.70195527,-0.055396653,NA,2,0.083333333,N,Y,N,N
2024-02-05 21:00:00,159.2,USGS,14105700,PST,752,A,33.54171676,192.7417168,58.74767527,0.15,NA,NA,NA,N,Y,N,N
2024-02-05 22:00:00,158.96,USGS,14105700,PST,752,A,33.54171676,192.5017168,58.67452327,-0.24,NA,2,0.083333333,N,Y,N,N
2024-02-05 23:00:00,159.03,USGS,14105700,PST,752,A,33.54171676,192.5717168,58.69585927,0.07,NA,NA,NA,N,Y,N,N
2024-02-06 00:00:00,158.93,USGS,14105700,PST,753,A,33.58632011,192.5163201,58.67897437,-0.055396653,NA,2,0.083333333,N,Y,N,N
2024-02-06 01:00:00,158.95,USGS,14105700,PST,753,A,33.58632011,192.5363201,58.68507037,0.02,NA,NA,NA,N,Y,N,N
2024-02-06 02:00:00,158.82,USGS,14105700,PST,753,A,33.58632011,192.4063201,58.64544637,-0.13,NA,2,0.083333333,N,Y,N,N
2024-02-06 03:00:00,158.85,USGS,14105700,PST,753,A,33.58632011,192.4363201,58.65459037,0.03,NA,NA,NA,N,Y,N,N
2024-02-06 04:00:00,158.78,USGS,14105700,PST,753,A,33.58632011,192.3663201,58.63325437,-0.07,NA,2,0.083333333,N,Y,N,N
2024-02-06 05:00:00,158.71,USGS,14105700,PST,753,A,33.58632011,192.2963201,58.61191837,-0.07,NA,3,0.125,N,Y,N,N
2024-02-06 06:00:00,158.56,USGS,14105700,PST,753,A,33.58632011,192.1463201,58.56619837,-0.15,NA,4,0.166666667,N,Y,N,N
